accession_id,accession_prefix,accession_number,accession_suffix,observation_value,coded_name,method_name,plant_name,taxon,origin,source_type_code,latitude,longitude,data_quality_code,original_value,frequency,low,hign,mean,sdev,ssize,inventory_prefix,inventory_number,inventory_suffix,note
1001511,PI,588752,,1,FBBLNAT,APPLE.FIREBLIGHT,IRA 38-1,Malus x platycarpa,United States,DONATED,,,,,,,,,,,PI,588752,,
1001695,PI,588758,,1,FBBLNAT,APPLE.FIREBLIGHT,Vinti Sdlg. 101D,Malus prunifolia,United States,DONATED,,,,,,,,,,,PI,588758,,
1001884,PI,588765,,1,FBBLNAT,APPLE.FIREBLIGHT,Korea Wild Apple,Malus baccata,"Korea, South",COLLECTED,,,,,,,,,,,PI,588765,,
1002000,PI,588768,,1,FBBLNAT,APPLE.FIREBLIGHT,Manchu,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,588768,,
1002583,PI,588790,,1,FBBLNAT,APPLE.FIREBLIGHT,Bisbee,Malus domestica,United States,COLLECTED,,,,,,,,,,,PI,588790,,
1003008,PI,588809,,1,FBBLNAT,APPLE.FIREBLIGHT,Sparkler,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,588809,,
1003314,PI,588822,,1,FBBLNAT,APPLE.FIREBLIGHT,Red Splendor,Malus hybr.,Canada,DONATED,,,,,,,,,,,PI,588822,,
1003349,PI,588824,,1,FBBLNAT,APPLE.FIREBLIGHT,Almey,Malus hybr.,Canada,DEVELOPED,,,,,,,,,,,PI,588824,,
1003763,PI,588847,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 162,Malus x platycarpa,United States,COLLECTED,,,,,,,,,,,PI,588847,,
1003799,PI,588849,,1,FBBLNAT,APPLE.FIREBLIGHT,Russian,Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,588849,,
1004046,PI,588864,,1,FBBLNAT,APPLE.FIREBLIGHT,Liset (Crab),Malus hybr.,Canada,DONATED,,,,,,,,,,,PI,588864,,
1004092,PI,588866,,1,FBBLNAT,APPLE.FIREBLIGHT,Kerr,Malus hybr.,Canada,DEVELOPED,,,,,,,,,,,PI,588866,,
1004185,PI,588874,,1,FBBLNAT,APPLE.FIREBLIGHT,Nertchinsk,Malus baccata,Canada,DONATED,,,,,,,,,,,PI,588874,,
1004204,PI,588876,,1,FBBLNAT,APPLE.FIREBLIGHT,Makamik,Malus hybr.,Canada,DEVELOPED,,,,,,,,,,,PI,588876,,
1004268,PI,588882,,1,FBBLNAT,APPLE.FIREBLIGHT,Ottawa 7,Malus hybr.,Canada,DONATED,,,,,,,,,,,PI,588882,,
1004328,PI,588887,,1,FBBLNAT,APPLE.FIREBLIGHT,Profusion,Malus hybr.,Netherlands,DEVELOPED,,,,,,,,,,,PI,588887,,
1004478,PI,588898,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 220,Malus x adstringens,United States,DONATED,,,,,,,,,,,PI,588898,,
1004526,PI,588901,,1,FBBLNAT,APPLE.FIREBLIGHT,Tina,Malus sargentii,United States,DONATED,,,,,,,,,,,PI,588901,,
1004548,PI,588902,,1,FBBLNAT,APPLE.FIREBLIGHT,Gwendolyn,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,588902,,
1004563,PI,588903,,1,FBBLNAT,APPLE.FIREBLIGHT,Siberian Crab,Malus baccata,United States,DONATED,,,,,,,,,,,PI,588903,,
1004626,PI,588906,,1,FBBLNAT,APPLE.FIREBLIGHT,Macrocarpa,Malus toringoides,United States,DEVELOPED,,,,,,,,,,,PI,588906,,
1004654,PI,588910,,1,FBBLNAT,APPLE.FIREBLIGHT,Snowcap,Malus hybr.,Canada,DEVELOPED,,,,,,,,,,,PI,588910,,
1004673,PI,588912,,1,FBBLNAT,APPLE.FIREBLIGHT,Indian Magic,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,588912,,
1004696,PI,588915,,1,FBBLNAT,APPLE.FIREBLIGHT,Beverly,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,588915,,
1004716,PI,588917,,1,FBBLNAT,APPLE.FIREBLIGHT,Riversii,Malus spectabilis,United States,DONATED,,,,,,,,,,,PI,588917,,
1004772,PI,588925,,1,FBBLNAT,APPLE.FIREBLIGHT,Nova,Malus ioensis,United States,DEVELOPED,,,,,,,,,,,PI,588925,,
1006188,PI,588959,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 422,Malus x magdeburgensis,United States,DONATED,,,,,,,,,,,PI,588959,,
1006715,PI,588992,,1,FBBLNAT,APPLE.FIREBLIGHT,White Angel,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,588992,,
1006970,PI,589009,,1,FBBLNAT,APPLE.FIREBLIGHT,NA 40298,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589009,,
1007013,PI,589013,,1,FBBLNAT,APPLE.FIREBLIGHT,Spontanea,Malus halliana,Unknown,COLLECTED,,,,,,,,,,,PI,589013,,
1007134,PI,589021,,1,FBBLNAT,APPLE.FIREBLIGHT,Young America,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589021,,
1007595,PI,148490,,1,FBBLNAT,APPLE.FIREBLIGHT,Babine,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,148490,,
1008002,PI,589056,,1,FBBLNAT,APPLE.FIREBLIGHT,Redford,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589056,,
1008011,PI,589057,,1,FBBLNAT,APPLE.FIREBLIGHT,Cowichan,Malus hybr.,Canada,DEVELOPED,,,,,,,,,,,PI,589057,,
1008671,PI,589090,,1,FBBLNAT,APPLE.FIREBLIGHT,Sentinel,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589090,,
1008737,PI,589092,,1,FBBLNAT,APPLE.FIREBLIGHT,Hunter Ottawa 244 4X,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589092,,
1008765,PI,589094,,1,FBBLNAT,APPLE.FIREBLIGHT,Wellington Bloomless,Malus domestica,,DEVELOPED,,,,,,,,,,,PI,589094,,
1008890,PI,148503,,1,FBBLNAT,APPLE.FIREBLIGHT,Wabiskaw,Malus domestica,United States,DONATED,,,,,,,,,,,PI,148503,,
1010509,PI,589155,,1,FBBLNAT,APPLE.FIREBLIGHT,Manito,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589155,,
1010669,PI,589161,,1,FBBLNAT,APPLE.FIREBLIGHT,M. sieboldii hybrid,Malus hybr.,Unknown,COLLECTED,,,,,,,,,,,PI,589161,,
1010777,PI,589170,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 1021,Malus brevipes,United States,DONATED,,,,,,,,,,,PI,589170,,
1011080,PI,589180,,1,FBBLNAT,APPLE.FIREBLIGHT,Cranberry,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589180,,
1011987,PI,589211,,1,FBBLNAT,APPLE.FIREBLIGHT,Redfield,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589211,,
1012726,PI,589241,,1,FBBLNAT,APPLE.FIREBLIGHT,Prairie Rose,Malus ioensis,United States,DEVELOPED,,,,,,,,,,,PI,589241,,
1012860,PI,589244,,1,FBBLNAT,APPLE.FIREBLIGHT,Simpson (10-35),Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589244,,
1013003,PI,589252,,1,FBBLNAT,APPLE.FIREBLIGHT,Rosedale,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589252,,
1013029,PI,589253,,1,FBBLNAT,APPLE.FIREBLIGHT,Carmine Crab,Malus x atrosanguinea,United States,DONATED,,,,,,,,,,,PI,589253,,
1013167,PI,589259,,1,FBBLNAT,APPLE.FIREBLIGHT,Calocarpa,Malus zumi,United States,DONATED,,,,,,,,,,,PI,589259,,
1013183,PI,589260,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 1350,Malus x dawsoniana,United States,DONATED,,,,,,,,,,,PI,589260,,
1013198,PI,589261,,1,FBBLNAT,APPLE.FIREBLIGHT,AA852,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589261,,
1015722,PI,589366,,1,FBBLNAT,APPLE.FIREBLIGHT,Dorothea,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589366,,
1015748,PI,589368,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 1732,Malus sargentii,United States,DONATED,,,,,,,,,,,PI,589368,,
1015836,PI,589377,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 1745,Malus sikkimensis,United States,DONATED,,,,,,,,,,,PI,589377,,
1015878,PI,589380,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 1750,Malus sieversii var. kirghisorum,United States,DONATED,,,,,,,,,,,PI,589380,,
1016313,PI,589386,,1,FBBLNAT,APPLE.FIREBLIGHT,M. lancifolia,Malus spp.,United Kingdom,DONATED,,,,,,,,,,,PI,589386,,
1016321,PI,589388,,1,FBBLNAT,APPLE.FIREBLIGHT,Kingsmere,Malus hybr.,United Kingdom,DONATED,,,,,,,,,,,PI,589388,,
1016419,PI,589401,,1,FBBLNAT,APPLE.FIREBLIGHT,Calva,Malus kansuensis,United Kingdom,DONATED,,,,,,,,,,,PI,589401,,
1016477,PI,589406,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 1848,Malus ioensis,United States,DONATED,,,,,,,,,,,PI,589406,,
1016507,PI,589409,,1,FBBLNAT,APPLE.FIREBLIGHT,M. bracteata,Malus spp.,United States,DEVELOPED,,,,,,,,,,,PI,589409,,
1016549,PI,589413,,1,FBBLNAT,APPLE.FIREBLIGHT,M. flexilis,Malus spp.,United States,DONATED,,,,,,,,,,,PI,589413,,
1016606,PI,589421,,1,FBBLNAT,APPLE.FIREBLIGHT,M. rockii,Malus spp.,United States,DONATED,,,,,,,,,,,PI,589421,,
1016628,PI,589423,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 1870,Malus coronaria,United States,DONATED,,,,,,,,,,,PI,589423,,
1016642,PI,589425,,1,FBBLNAT,APPLE.FIREBLIGHT,Dasyealyx,Malus coronaria,United States,DONATED,,,,,,,,,,,PI,589425,,
1017235,PI,589449,,1,FBBLNAT,APPLE.FIREBLIGHT,Profusion,Malus x moerlandsii,Canada,DONATED,,,,,,,,,,,PI,589449,,
1017271,PI,589453,,1,FBBLNAT,APPLE.FIREBLIGHT,Ottawa 546,Malus domestica,Canada,DONATED,,,,,,,,,,,PI,589453,,
1017620,PI,589499,,1,FBBLNAT,APPLE.FIREBLIGHT,Purple Wave,Malus hybr.,Canada,DONATED,,,,,,,,,,,PI,589499,,
1017672,PI,589506,,1,FBBLNAT,APPLE.FIREBLIGHT,Hoser,Malus hybr.,Canada,DONATED,,,,,,,,,,,PI,589506,,
1017687,PI,589508,,1,FBBLNAT,APPLE.FIREBLIGHT,Kobenza,Malus hybr.,Canada,DONATED,,,,,,,,,,,PI,589508,,
1017777,PI,589519,,1,FBBLNAT,APPLE.FIREBLIGHT,Trailman,Malus hybr.,Canada,DEVELOPED,,,,,,,,,,,PI,589519,,
1017905,PI,589536,,1,FBBLNAT,APPLE.FIREBLIGHT,Litevsky Jadernac,Malus domestica,Czech Republic,DONATED,,,,,,,,,,,PI,589536,,
1018063,PI,589560,,1,FBBLNAT,APPLE.FIREBLIGHT,Livadiyskoye,Malus domestica,Ukraine,DEVELOPED,,,,,,,,,,,PI,589560,,
1018367,PI,589599,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2122,Malus sikkimensis,Belgium,DONATED,,,,,,,,,,,PI,589599,,
1018488,PI,589617,,1,FBBLNAT,APPLE.FIREBLIGHT,Waubay,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589617,,
1018543,PI,589625,,1,FBBLNAT,APPLE.FIREBLIGHT,Cappy,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589625,,
1018579,PI,589631,,1,FBBLNAT,APPLE.FIREBLIGHT,Ben Trio,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589631,,
1018590,PI,589633,,1,FBBLNAT,APPLE.FIREBLIGHT,Max Trio,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589633,,
1018647,PI,589643,,1,FBBLNAT,APPLE.FIREBLIGHT,Nevis,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589643,,
1019545,PI,589727,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2309,Malus angustifolia,United States,COLLECTED,,,,,,,,,,,PI,589727,,
1019547,PI,589728,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2310,Malus coronaria,United States,COLLECTED,,,,,,,,,,,PI,589728,,
1019571,PI,589731,,1,FBBLNAT,APPLE.FIREBLIGHT,Henning,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589731,,
1019611,PI,589737,,1,FBBLNAT,APPLE.FIREBLIGHT,Freeman Hybrid,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589737,,
1019718,PI,589749,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2333,Malus toringo,United States,DONATED,,,,,,,,,,,PI,589749,,
1019719,PI,589750,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2334,Malus sikkimensis,United States,DONATED,,,,,,,,,,,PI,589750,,
1019772,PI,589756,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2340,Malus hupehensis,United States,DONATED,,,,,,,,,,,PI,589756,,
1019787,PI,589757,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2341,Malus halliana,United States,DONATED,,,,,,,,,,,PI,589757,,
1019976,PI,589767,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2368,Malus angustifolia,United States,COLLECTED,,,,,,,,,,,PI,589767,,
1019988,PI,589768,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2369,Malus coronaria,United States,COLLECTED,,,,,,,,,,,PI,589768,,
1020004,PI,589770,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2371,Malus angustifolia,United States,COLLECTED,,,,,,,,,,,PI,589770,,
1020019,PI,589771,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2373,Malus angustifolia,United States,COLLECTED,,,,,,,,,,,PI,589771,,
1020035,PI,589773,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2375,Malus angustifolia,United States,COLLECTED,,,,,,,,,,,PI,589773,,
1020213,PI,589774,,1,FBBLNAT,APPLE.FIREBLIGHT,PRI 1661-1,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589774,,
1020229,PI,589777,,1,FBBLNAT,APPLE.FIREBLIGHT,PRI 1918-1,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589777,,
1020277,PI,589784,,1,FBBLNAT,APPLE.FIREBLIGHT,PRI 478-33,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589784,,
1020291,PI,589786,,1,FBBLNAT,APPLE.FIREBLIGHT,PRI 77-1,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589786,,
1020308,PI,589789,,1,FBBLNAT,APPLE.FIREBLIGHT,PRI 1744-1,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589789,,
1020338,PI,589793,,1,FBBLNAT,APPLE.FIREBLIGHT,PRI 612,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589793,,
1020539,PI,589820,,1,FBBLNAT,APPLE.FIREBLIGHT,Prairie Fire,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589820,,
1020609,PI,589826,,1,FBBLNAT,APPLE.FIREBLIGHT,PRI 2175-24,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589826,,
1020673,PI,589834,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2472,Malus sikkimensis,United States,DEVELOPED,,,,,,,,,,,PI,589834,,
1021591,PI,589867,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2704,Malus x hartwigii,United States,DONATED,,,,,,,,,,,PI,589867,,
1021597,PI,589868,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2705,Malus x hartwigii,United States,DONATED,,,,,,,,,,,PI,589868,,
1022009,PI,589917,,1,FBBLNAT,APPLE.FIREBLIGHT,Jamba,Malus domestica,Netherlands,DONATED,,,,,,,,,,,PI,589917,,
1022291,PI,589957,,1,FBBLNAT,APPLE.FIREBLIGHT,MA #1255,Malus toringo,United States,DONATED,,,,,,,,,,,PI,589957,,
1022430,PI,589976,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2892,Malus coronaria,Canada,COLLECTED,,,,,,,,,,,PI,589976,,
1022585,PI,590006,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2928,Malus ioensis,United States,COLLECTED,,,,,,,,,,,PI,590006,,
1022593,PI,590008,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2930,Malus ioensis,United States,COLLECTED,,,,,,,,,,,PI,590008,,
1023421,PI,590031,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 3146,Malus baccata,China,COLLECTED,,,,,,,,,,,PI,590031,,
1023428,PI,590032,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 3147,Malus halliana,China,COLLECTED,,,,,,,,,,,PI,590032,,
1023434,PI,590034,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 3149,Malus floribunda,Unknown,COLLECTED,,,,,,,,,,,PI,590034,,
1023444,PI,590039,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 3154,Malus fusca,United States,COLLECTED,,,,,,,,,,,PI,590039,,
1023456,PI,590043,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 3158,Malus sieversii var. kirghisorum,Unknown,COLLECTED,,,,,,,,,,,PI,590043,,
1023462,PI,590044,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 3159,Malus orientalis,Unknown,COLLECTED,,,,,,,,,,,PI,590044,,
1023495,PI,590053,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 3169,Malus baccata,China,COLLECTED,,,,,,,,,,,PI,590053,,
1023496,PI,590054,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 3170,Malus baccata,China,COLLECTED,,,,,,,,,,,PI,590054,,
1023505,PI,590056,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 3172,Malus baccata,China,COLLECTED,,,,,,,,,,,PI,590056,,
1024563,PI,590109,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 3390,Malus baccata,China,COLLECTED,,,,,,,,,,,PI,590109,,
1024966,PI,590187,,1,FBBLNAT,APPLE.FIREBLIGHT,Rouville,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,590187,,
1112238,PI,589269,,1,FBBLNAT,APPLE.FIREBLIGHT,Golden Spires,Malus hybr.,Unknown,COLLECTED,,,,,,,,,,,PI,589269,,
1112245,PI,589274,,1,FBBLNAT,APPLE.FIREBLIGHT,Masek,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589274,,
1112254,PI,589279,,1,FBBLNAT,APPLE.FIREBLIGHT,M. rockii,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,589279,,
1128379,PI,105528,,1,FBBLNAT,APPLE.FIREBLIGHT,Repinaldo de Liebana,Malus domestica,Spain,DONATED,,,,,,,,,,,PI,105528,,
1132247,PI,122586,,1,FBBLNAT,APPLE.FIREBLIGHT,85,Malus hupehensis,United States,DEVELOPED,,,,,,,,,,,PI,122586,,
1133290,PI,127703,,1,FBBLNAT,APPLE.FIREBLIGHT,Oxbo,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,127703,,
1136004,PI,148421,,1,FBBLNAT,APPLE.FIREBLIGHT,Siberian Crab,Malus baccata,United States,DEVELOPED,,,,,,,,,,,PI,148421,,
1139518,PI,161757,,1,FBBLNAT,APPLE.FIREBLIGHT,Bellefleur de Brabant Rouge,Malus domestica,France,DONATED,,,,,,,,,,,PI,161757,,
1139523,PI,161760,,1,FBBLNAT,APPLE.FIREBLIGHT,Doucet Rouge,Malus domestica,France,DONATED,,,,,,,,,,,PI,161760,,
1176401,PI,215543,,1,FBBLNAT,APPLE.FIREBLIGHT,Red Siberian,Malus x robusta,United Kingdom,DEVELOPED,,,,,,,,,,,PI,215543,,
1189945,PI,247025,,1,FBBLNAT,APPLE.FIREBLIGHT,Huidobro,Malus domestica,Denmark,DONATED,,,,,,,,,,,PI,247025,,
1222598,PI,293888,,1,FBBLNAT,APPLE.FIREBLIGHT,Rozovoe,Malus domestica,Soviet Union,DEVELOPED,,,,,,,,,,,PI,293888,,
1229873,PI,307500,,1,FBBLNAT,APPLE.FIREBLIGHT,Golden Gem,Malus prunifolia,Germany,DONATED,,,,,,,,,,,PI,307500,,
1235953,PI,316482,,1,FBBLNAT,APPLE.FIREBLIGHT,Amelia,Malus domestica,Brazil,DONATED,,,,,,,,,,,PI,316482,,
1256736,PI,344089,,1,FBBLNAT,APPLE.FIREBLIGHT,Hillieri,Malus floribunda,United Kingdom,DEVELOPED,,,,,,,,,,,PI,344089,,
1331984,PI,437048,,1,FBBLNAT,APPLE.FIREBLIGHT,Shelley,Malus hybr.,Canada,DONATED,,,,,,,,,,,PI,437048,,
1498666,PI,613971,,1,FBBLNAT,APPLE.FIREBLIGHT,KAZ 95 06-01,Malus sieversii,Kazakhstan,COLLECTED,47.27,81.57361111,,,,,,,,,PI,613971,,
1498667,PI,613972,,1,FBBLNAT,APPLE.FIREBLIGHT,KAZ 95 06-08,Malus sieversii,Kazakhstan,COLLECTED,47.27,81.57361111,,,,,,,,,PI,613972,,
1498668,PI,613973,,1,FBBLNAT,APPLE.FIREBLIGHT,KAZ 95 07-02,Malus sieversii,Kazakhstan,COLLECTED,47.27055556,81.57916667,,,,,,,,,PI,613973,,
1519448,PI,594095,,1,FBBLNAT,APPLE.FIREBLIGHT,GMAL 1461,Malus orientalis,Unknown,COLLECTED,,,,,,,,,,,PI,594095,.c,
