accession_id,accession_prefix,accession_number,accession_suffix,observation_value,coded_name,method_name,plant_name,taxon,origin,source_type_code,latitude,longitude,data_quality_code,original_value,frequency,low,hign,mean,sdev,ssize,inventory_prefix,inventory_number,inventory_suffix,note
1229851,PI,307382,,4,FBBLNAT,APPLE.FIREBLIGHT,Sturmer Pippin,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,307382,,
1229876,PI,307505,,4,FBBLNAT,APPLE.FIREBLIGHT,Grotz Liebling,Malus domestica,Germany,DONATED,,,,,,,,,,,PI,307505,,
1229953,PI,307690,,4,FBBLNAT,APPLE.FIREBLIGHT,Professor Sprenger,Malus hybr.,Netherlands,DEVELOPED,,,,,,,,,,,PI,307690,,
1263389,PI,352654,,4,FBBLNAT,APPLE.FIREBLIGHT,Elita 20 Marculesti,Malus domestica,United States,DONATED,,,,,,,,,,,PI,352654,,
1287728,PI,383515,,4,FBBLNAT,APPLE.FIREBLIGHT,Poeltsamaa Winter Apple,Malus domestica,Russian Federation,DONATED,,,,,,,,,,,PI,383515,,
1287736,PI,383524,,4,FBBLNAT,APPLE.FIREBLIGHT,Uralian Winter Apple,Malus domestica,Russian Federation,DONATED,,,,,,,,,,,PI,383524,,
1287737,PI,383526,,4,FBBLNAT,APPLE.FIREBLIGHT,Yellow Arkad,Malus domestica,Russian Federation,DONATED,,,,,,,,,,,PI,383526,,
1294433,PI,392293,,4,FBBLNAT,APPLE.FIREBLIGHT,AR 86-1-6,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,392293,,
1331972,PI,437036,,4,FBBLNAT,APPLE.FIREBLIGHT,Aromat de Vara,Malus domestica,Romania,COLLECTED,,,,,,,,,,,PI,437036,,
1331973,PI,437037,,4,FBBLNAT,APPLE.FIREBLIGHT,Ein Shemer 28,Malus domestica,Israel,DONATED,,,,,,,,,,,PI,437037,,
1331975,PI,437039,,4,FBBLNAT,APPLE.FIREBLIGHT,Budagovsky 57-233,Malus domestica,Poland,DONATED,,,,,,,,,,,PI,437039,,
1331990,PI,437054,,4,FBBLNAT,APPLE.FIREBLIGHT,Splendour,Malus hybr.,New Zealand,DONATED,,,,,,,,,,,PI,437054,,
1378191,PI,483255,,4,FBBLNAT,APPLE.FIREBLIGHT,Priam,Malus domestica,France,DONATED,,,,,,,,,,,PI,483255,,
1378195,PI,483259,,4,FBBLNAT,APPLE.FIREBLIGHT,Genvina,Malus baccata,United Kingdom,DONATED,,,,,,,,,,,PI,483259,,
1378199,PI,483263,,4,FBBLNAT,APPLE.FIREBLIGHT,10/12/B,Malus domestica,Israel,DONATED,,,,,,,,,,,PI,483263,,
1397097,PI,502161,,4,FBBLNAT,APPLE.FIREBLIGHT,FO-59-4,Malus domestica,Romania,DONATED,,,,,,,,,,,PI,502161,,
1397184,PI,502248,,4,FBBLNAT,APPLE.FIREBLIGHT,Lady Williams,Malus domestica,Australia,COLLECTED,,,,,,,,,,,PI,502248,,
1401296,PI,506360,,4,FBBLNAT,APPLE.FIREBLIGHT,Hordapfel,Malus domestica,Switzerland,DONATED,,,,,,,,,,,PI,506360,,
1498664,PI,613970,,4,FBBLNAT,APPLE.FIREBLIGHT,KAZ 95 05-06,Malus sieversii,Kazakhstan,COLLECTED,47.24416667,81.57055556,,,,,,,,,PI,613970,,
1498675,PI,613979,,4,FBBLNAT,APPLE.FIREBLIGHT,KAZ 95 10-05F,Malus sieversii,Kazakhstan,COLLECTED,47.26444444,81.58472222,,,,,,,,,PI,613979,,
1519452,PI,594104,,4,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2251,Malus sieversii var. turkmenorum,Russian Federation,DONATED,,,,,,,,,,,PI,594104,.a,
1600227,PI,613797,,4,FBBLNAT,APPLE.FIREBLIGHT,GMAL 275.e1,Malus x micromalus,United States,DONATED,,,,,,,,,,,PI,613797,.e,
1600234,PI,613809,,4,FBBLNAT,APPLE.FIREBLIGHT,GMAL 393.c1,Malus baccata,United States,DONATED,,,,,,,,,,,PI,613809,.c,
1600244,PI,613841,,4,FBBLNAT,APPLE.FIREBLIGHT,GMAL 1883.a1,Malus baccata,China,COLLECTED,,,,,,,,,,,PI,613841,.a,
1600303,PI,613838,,4,FBBLNAT,APPLE.FIREBLIGHT,GMAL 1881.e1,Malus toringo,China,COLLECTED,,,,,,,,,,,PI,613838,.e,
1600342,PI,613864,,4,FBBLNAT,APPLE.FIREBLIGHT,GMAL 2520.b1,Malus sylvestris,North Macedonia,DONATED,,,,,,,,,,,PI,613864,.b,
1001442,PI,588750,,5,FBBLNAT,APPLE.FIREBLIGHT,BII,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588750,,
1002152,PI,588772,,5,FBBLNAT,APPLE.FIREBLIGHT,Monroe,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588772,,
1002303,PI,588778,,5,FBBLNAT,APPLE.FIREBLIGHT,Virginiagold,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588778,,
1002318,PI,588779,,5,FBBLNAT,APPLE.FIREBLIGHT,Wealthy Double Red PC-310,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588779,,
1002470,PI,588785,,5,FBBLNAT,APPLE.FIREBLIGHT,Esopus Spitzenburg,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588785,,
1002697,PI,588796,,5,FBBLNAT,APPLE.FIREBLIGHT,Frumos de Voinesta,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588796,,
1002738,PI,588798,,5,FBBLNAT,APPLE.FIREBLIGHT,Rambo-Red Summer,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588798,,
1002855,PI,588804,,5,FBBLNAT,APPLE.FIREBLIGHT,Kansas K14,Malus hybr.,United States,DONATED,,,,,,,,,,,PI,588804,,
1002911,PI,588805,,5,FBBLNAT,APPLE.FIREBLIGHT,Tolman Sweet,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588805,,
1002985,PI,588808,,5,FBBLNAT,APPLE.FIREBLIGHT,Bulmer Norman,Malus domestica,United Kingdom,COLLECTED,,,,,,,,,,,PI,588808,,
1003025,PI,588810,,5,FBBLNAT,APPLE.FIREBLIGHT,Nittany,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588810,,
1003048,PI,588811,,5,FBBLNAT,APPLE.FIREBLIGHT,MM.102,Malus domestica,United Kingdom,COLLECTED,,,,,,,,,,,PI,588811,,
1003261,PI,588819,,5,FBBLNAT,APPLE.FIREBLIGHT,Vista Bella,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588819,,
1003860,PI,588853,,5,FBBLNAT,APPLE.FIREBLIGHT,Cox&#39;s Orange Pippin,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,588853,,
1003992,PI,588860,,5,FBBLNAT,APPLE.FIREBLIGHT,Spigold,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588860,,
1004224,PI,588877,,5,FBBLNAT,APPLE.FIREBLIGHT,M.2,Malus domestica,United Kingdom,COLLECTED,,,,,,,,,,,PI,588877,,
1004230,PI,588878,,5,FBBLNAT,APPLE.FIREBLIGHT,Lodi,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588878,,
1004244,PI,588879,,5,FBBLNAT,APPLE.FIREBLIGHT,M.25,Malus domestica,United Kingdom,COLLECTED,,,,,,,,,,,PI,588879,,
1004259,PI,588881,,5,FBBLNAT,APPLE.FIREBLIGHT,Ottawa 3,Malus hybr.,Canada,DEVELOPED,,,,,,,,,,,PI,588881,,
1004377,PI,588891,,5,FBBLNAT,APPLE.FIREBLIGHT,Robin,Malus hybr.,Canada,DEVELOPED,,,,,,,,,,,PI,588891,,
1004989,PI,588939,,5,FBBLNAT,APPLE.FIREBLIGHT,Honeygold,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588939,,
1005004,PI,588941,,5,FBBLNAT,APPLE.FIREBLIGHT,Jonagold,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588941,,
1006012,PI,588950,,5,FBBLNAT,APPLE.FIREBLIGHT,Stark,Malus domestica,United States,DONATED,,,,,,,,,,,PI,588950,,
1006407,PI,588969,,5,FBBLNAT,APPLE.FIREBLIGHT,Schoharie Spy,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,588969,,
1006424,PI,588970,,5,FBBLNAT,APPLE.FIREBLIGHT,Shaw Ribston,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,588970,,
1006540,PI,588977,,5,FBBLNAT,APPLE.FIREBLIGHT,Atlas,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,588977,,
1007070,PI,589016,,5,FBBLNAT,APPLE.FIREBLIGHT,Aldenhamensis,Malus x purpurea,United States,DONATED,,,,,,,,,,,PI,589016,,
1007164,PI,589023,,5,FBBLNAT,APPLE.FIREBLIGHT,Early McIntosh,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589023,,
1007930,PI,589054,,5,FBBLNAT,APPLE.FIREBLIGHT,Red Astrachan,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589054,,
1009040,PI,589101,,5,FBBLNAT,APPLE.FIREBLIGHT,Sweet Bough,Malus domestica,United States,DONATED,,,,,,,,,,,PI,589101,,
1009428,PI,589122,,5,FBBLNAT,APPLE.FIREBLIGHT,Kimball McIntosh 2-4-4-4,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589122,,
1010184,PI,589141,,5,FBBLNAT,APPLE.FIREBLIGHT,Autumn Arctic,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589141,,
1010527,PI,589156,,5,FBBLNAT,APPLE.FIREBLIGHT,King David,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589156,,
1010745,PI,589166,,5,FBBLNAT,APPLE.FIREBLIGHT,Ruberima,Malus pumila,Unknown,COLLECTED,,,,,,,,,,,PI,589166,,
1011126,PI,589184,,5,FBBLNAT,APPLE.FIREBLIGHT,Dulcis,Malus prunifolia,United States,DONATED,,,,,,,,,,,PI,589184,,
1013864,PI,589307,,5,FBBLNAT,APPLE.FIREBLIGHT,Stafford,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589307,,
1016535,PI,589411,,5,FBBLNAT,APPLE.FIREBLIGHT,M. marjorensis &#39;Formosa&#39;,Malus spp.,United States,DONATED,,,,,,,,,,,PI,589411,,
1017005,PI,589431,,5,FBBLNAT,APPLE.FIREBLIGHT,Ogden,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589431,,
1017384,PI,589466,,5,FBBLNAT,APPLE.FIREBLIGHT,Roda Mantet,Malus domestica,Canada,DONATED,,,,,,,,,,,PI,589466,,
1017484,PI,589480,,5,FBBLNAT,APPLE.FIREBLIGHT,Westland,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589480,,
1017515,PI,589484,,5,FBBLNAT,APPLE.FIREBLIGHT,Tanner,Malus hybr.,Canada,DONATED,,,,,,,,,,,PI,589484,,
1017538,PI,589488,,5,FBBLNAT,APPLE.FIREBLIGHT,Korichnoe Novae K23938,Malus domestica,Soviet Union,COLLECTED,,,,,,,,,,,PI,589488,,
1017567,PI,589492,,5,FBBLNAT,APPLE.FIREBLIGHT,Katja,Malus domestica,Sweden,DEVELOPED,,,,,,,,,,,PI,589492,,
1017638,PI,589502,,5,FBBLNAT,APPLE.FIREBLIGHT,Z 71,Malus domestica,Netherlands,COLLECTED,,,,,,,,,,,PI,589502,,
1017652,PI,589504,,5,FBBLNAT,APPLE.FIREBLIGHT,Kestrel,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589504,,
1017716,PI,589511,,5,FBBLNAT,APPLE.FIREBLIGHT,Severny Sinap K-21.39,Malus domestica,Soviet Union,COLLECTED,,,,,,,,,,,PI,589511,,
1017725,PI,589512,,5,FBBLNAT,APPLE.FIREBLIGHT,F 12 A28,Malus domestica,Unknown,COLLECTED,,,,,,,,,,,PI,589512,,
1017959,PI,589543,,5,FBBLNAT,APPLE.FIREBLIGHT,Beforest,Malus domestica,Soviet Union,COLLECTED,,,,,,,,,,,PI,589543,,
1017973,PI,589545,,5,FBBLNAT,APPLE.FIREBLIGHT,Vystavochnoye,Malus domestica,Soviet Union,DEVELOPED,,,,,,,,,,,PI,589545,,
1017984,PI,589547,,5,FBBLNAT,APPLE.FIREBLIGHT,Novinka,Malus domestica,,DEVELOPED,,,,,,,,,,,PI,589547,,
1018035,PI,589556,,5,FBBLNAT,APPLE.FIREBLIGHT,Souvenir,Malus domestica,Ukraine,DEVELOPED,,,,,,,,,,,PI,589556,,
1018199,PI,589575,,5,FBBLNAT,APPLE.FIREBLIGHT,Ellison&#39;s Orange,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,589575,,
1018273,PI,589585,,5,FBBLNAT,APPLE.FIREBLIGHT,Holaart Doux,Malus domestica,Belgium,DONATED,,,,,,,,,,,PI,589585,,
1018305,PI,589589,,5,FBBLNAT,APPLE.FIREBLIGHT,Directeur Lesage,Malus domestica,Belgium,DONATED,,,,,,,,,,,PI,589589,,
1018417,PI,589607,,5,FBBLNAT,APPLE.FIREBLIGHT,Sasha,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589607,,
1018627,PI,589640,,5,FBBLNAT,APPLE.FIREBLIGHT,Wakapala,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589640,,
1018721,PI,589650,,5,FBBLNAT,APPLE.FIREBLIGHT,Ellis Bitter,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,589650,,
1018769,PI,589658,,5,FBBLNAT,APPLE.FIREBLIGHT,St. Edmund&#39;s Russet,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,589658,,
1018781,PI,589660,,5,FBBLNAT,APPLE.FIREBLIGHT,Holstein,Malus domestica,United Kingdom,COLLECTED,,,,,,,,,,,PI,589660,,
1018791,PI,589661,,5,FBBLNAT,APPLE.FIREBLIGHT,Emneth Early,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,589661,,
1018794,PI,589662,,5,FBBLNAT,APPLE.FIREBLIGHT,Brown&#39;s Apple,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,589662,,
1018816,PI,589665,,5,FBBLNAT,APPLE.FIREBLIGHT,Sunburn,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,589665,,
1018820,PI,589666,,5,FBBLNAT,APPLE.FIREBLIGHT,Dunkerton Late Sweet,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,589666,,
1018829,PI,589667,,5,FBBLNAT,APPLE.FIREBLIGHT,Doux Normandie,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,589667,,
1018860,PI,589671,,5,FBBLNAT,APPLE.FIREBLIGHT,Court Royal,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,589671,,
1018940,PI,589682,,5,FBBLNAT,APPLE.FIREBLIGHT,Improved Lambrook Pippin,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,589682,,
1019032,PI,589692,,5,FBBLNAT,APPLE.FIREBLIGHT,Stembridge Cluster,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,589692,,
1019050,PI,589695,,5,FBBLNAT,APPLE.FIREBLIGHT,Merton Pearmain,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,589695,,
1019060,PI,589696,,5,FBBLNAT,APPLE.FIREBLIGHT,Chiver&#39;s Delight,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,589696,,
1019105,PI,589703,,5,FBBLNAT,APPLE.FIREBLIGHT,Kingston Black,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,589703,,
1019536,PI,589726,,5,FBBLNAT,APPLE.FIREBLIGHT,Britegold,Malus domestica,Canada,DEVELOPED,,,,,,,,,,,PI,589726,,
1020262,PI,589782,,5,FBBLNAT,APPLE.FIREBLIGHT,PRI 14-126,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589782,,
1020597,PI,589825,,5,FBBLNAT,APPLE.FIREBLIGHT,PRI 1660-104,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589825,,
1021306,PI,589849,,5,FBBLNAT,APPLE.FIREBLIGHT,Merton Ace,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,589849,,
1021820,PI,589885,,5,FBBLNAT,APPLE.FIREBLIGHT,Beacon,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589885,,
1021882,PI,589898,,5,FBBLNAT,APPLE.FIREBLIGHT,Prairie Spy,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,589898,,
1021952,PI,589908,,5,FBBLNAT,APPLE.FIREBLIGHT,Whitney Crab,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,589908,,
1021991,PI,589914,,5,FBBLNAT,APPLE.FIREBLIGHT,Beatrix,Malus domestica,Netherlands,DONATED,,,,,,,,,,,PI,589914,,
1022050,PI,589924,,5,FBBLNAT,APPLE.FIREBLIGHT,Sweet Caroline,Malus domestica,Netherlands,DONATED,,,,,,,,,,,PI,589924,,
1022056,PI,589926,,5,FBBLNAT,APPLE.FIREBLIGHT,M.10,Malus domestica,United Kingdom,COLLECTED,,,,,,,,,,,PI,589926,,
1022068,PI,589928,,5,FBBLNAT,APPLE.FIREBLIGHT,M.13,Malus domestica,United Kingdom,COLLECTED,,,,,,,,,,,PI,589928,,
1024793,PI,590150,,5,FBBLNAT,APPLE.FIREBLIGHT,Kingjon,Malus domestica,United States,DEVELOPED,,,,,,,,,,,PI,590150,,
1133288,PI,127686,,5,FBBLNAT,APPLE.FIREBLIGHT,Amsib Crab,Malus hybr.,United States,DEVELOPED,,,,,,,,,,,PI,127686,,
1135780,PI,143974,,5,FBBLNAT,APPLE.FIREBLIGHT,Sugar Crab,Malus hybr.,Canada,DONATED,,,,,,,,,,,PI,143974,,
1139557,PI,161831,,5,FBBLNAT,APPLE.FIREBLIGHT,Cherry Pearmain,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,161831,,
1140213,PI,162729,,5,FBBLNAT,APPLE.FIREBLIGHT,Frequin Rouge,Malus domestica,France,DONATED,,,,,,,,,,,PI,162729,,
1140216,PI,162735,,5,FBBLNAT,APPLE.FIREBLIGHT,Mottais,Malus domestica,France,DONATED,,,,,,,,,,,PI,162735,,
1151023,PI,173978,,5,FBBLNAT,APPLE.FIREBLIGHT,American Forestier,Malus domestica,France,DONATED,,,,,,,,,,,PI,173978,,
1172619,PI,205461,,5,FBBLNAT,APPLE.FIREBLIGHT,Merton Delight,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,205461,,
1172768,PI,206026,,5,FBBLNAT,APPLE.FIREBLIGHT,Honey Ball,Malus domestica,Ireland,DONATED,,,,,,,,,,,PI,206026,,
1172771,PI,206031,,5,FBBLNAT,APPLE.FIREBLIGHT,Reid&#39;s Seedling,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,206031,,
1192889,PI,249925,,5,FBBLNAT,APPLE.FIREBLIGHT,King Cole,Malus domestica,Australia,DEVELOPED,,,,,,,,,,,PI,249925,,
1196060,PI,255899,,5,FBBLNAT,APPLE.FIREBLIGHT,Akane,Malus domestica,Japan,DEVELOPED,,,,,,,,,,,PI,255899,,
1200103,PI,264556,,5,FBBLNAT,APPLE.FIREBLIGHT,Coe&#39;s Golden Drop,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,264556,,
1200485,PI,265301,,5,FBBLNAT,APPLE.FIREBLIGHT,Guldborg,Malus domestica,Denmark,DONATED,,,,,,,,,,,PI,265301,,
1206706,PI,276299,,5,FBBLNAT,APPLE.FIREBLIGHT,Freyberg,Malus domestica,New Zealand,DEVELOPED,,,,,,,,,,,PI,276299,,
1208609,PI,280022,,5,FBBLNAT,APPLE.FIREBLIGHT,Adams&#39;s Pearmain,Malus hybr.,United Kingdom,DEVELOPED,,,,,,,,,,,PI,280022,,
1208690,PI,280401,,5,FBBLNAT,APPLE.FIREBLIGHT,Ein Shemer,Malus domestica,Israel,DEVELOPED,,,,,,,,,,,PI,280401,,
1229178,PI,306320,,5,FBBLNAT,APPLE.FIREBLIGHT,Crittenden,Malus domestica,United Kingdom,DEVELOPED,,,,,,,,,,,PI,306320,,
1240806,PI,324523,,5,FBBLNAT,APPLE.FIREBLIGHT,Budagovski No.9,Malus domestica,Poland,DONATED,,,,,,,,,,,PI,324523,,
1251349,PI,337319,,5,FBBLNAT,APPLE.FIREBLIGHT,M.26,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,337319,,
1251350,PI,337320,,5,FBBLNAT,APPLE.FIREBLIGHT,MM.104,Malus domestica,United Kingdom,DONATED,,,,,,,,,,,PI,337320,,
1260649,PI,349326,,5,FBBLNAT,APPLE.FIREBLIGHT,Wemmershoek,Malus domestica,South Africa,DONATED,,,,,,,,,,,PI,349326,,
1277118,PI,369855,,5,FBBLNAT,APPLE.FIREBLIGHT,GMAL 262,Malus sylvestris,North Macedonia,DONATED,,,,,,,,,,,PI,369855,,
1287722,PI,383509,,5,FBBLNAT,APPLE.FIREBLIGHT,Golden Uralian,Malus domestica,Russian Federation,DONATED,,,,,,,,,,,PI,383509,,
1287731,PI,383518,,5,FBBLNAT,APPLE.FIREBLIGHT,Solncedar,Malus domestica,Russian Federation,DONATED,,,,,,,,,,,PI,383518,,
1294444,PI,392308,,5,FBBLNAT,APPLE.FIREBLIGHT,Kile,Malus domestica,Australia,DONATED,,,,,,,,,,,PI,392308,,
1294445,PI,392309,,5,FBBLNAT,APPLE.FIREBLIGHT,Potter,Malus domestica,Australia,DONATED,,,,,,,,,,,PI,392309,,
1331981,PI,437045,,5,FBBLNAT,APPLE.FIREBLIGHT,P-18,Malus domestica,Poland,DONATED,,,,,,,,,,,PI,437045,,
1483014,PI,188517,,5,FBBLNAT,APPLE.FIREBLIGHT,Koningszuur,Malus domestica,Netherlands,DEVELOPED,,,,,,,,,,,PI,188517,,
1519460,PI,594102,,5,FBBLNAT,APPLE.FIREBLIGHT,GMAL 1890,Malus prunifolia,United States,DONATED,,,,,,,,,,,PI,594102,.a,